Sentence,Label
Ürünün kovasında mop sapında çizik deforme dolu kargo aşırı özensiz paket yırtık hoşlanmadım iade edicem,0
Tek kelime ile psikolik filmlerin basyapıtı  en önde gelenlerinden biri.,2
Ürün hiç kokusu yok beğenmedim,0
"Oyuncularda sıfır disiplin var, ne zaman ciddileşecekler?",0
"Oğlum Yusuf Selim, Dünya Çocuk Hakları Günü için değerlendirme yaptı",1
Brusadan yeni ayrıldığımız sırada çevre yolunda aşağı doğru kırıldı. Aracın tamir edilmesi için 2 saat bekledik şehir merkezine çok yakın. Aynı bozuk araçla engebeli ve benim popüler fikrime göre çok zorlu bir yolculuk yapıldı. Durum müşteri hizmetlerine bildirilmesine rağmen şikayeti çözmek için hiçbir yanıt verilmedi.,0
"Öğrencilerin dikkati kolayca dağılıyor, bu da konuların anlaşılmasını zorlaştırıyor.",0
"Aziz Sancar, bilimsel çalışmalarıyla geleceğin tıbbında dönüşüm yaratıyor. Türk bilim insanlarına ilham oluyor ve ülkemizi gururla temsil ediyor.",2
Otel kirli ve eski. Biz de en üstteki ticaret katında kaldık. O kattaki tek müsait yol orası. Orada sabah 3e kadar canlı müzik var.,0
Kavşaklardaki öncelik kurallarının belirsiz olması kazalara davetiye çıkarıyor.,0
"Ürünün cam olmasını bekliyordum ama plastik geldi, bu benim için çok da önemli bir şey değil.",1
Oturduğunuz yerden Kanal İstanbul yapılsın diyordunuz. Yetmez ama evet diyordunuz. Alın yarattığınız şeyle şimdi siz uğraşın bakalım. https://t.co/PPgMFKH8DT,0
"Güzel şeyler yapmaya çalıştım, doğru şeyler yapmaya çalıştım ama hala öğrenciyim. 20 yıl sonra ki beni çok kıskanıyorum kimbilir daha neler öğrenmiş olacak.. Haluk Bilginer",1
 Kızım bile yapabiliyor eğlenceli vakitler geçiriliyor dolabımda yerini aldı.,2
3 saatimi boşa harcadığımı söylüyorum. Konu bana hiç inandırıcı gelmedi ve hiçbir şekilde gerilim yaratmadı.,0
"""Başlangıç ​​iki kez izlediğim bir sinema filmi. İlk izlediğimde hiçbir şey anlamadım çünkü bilişim teknolojisini henüz filmin konusunu veya türünü bilmeden keyifle izlemiştim.""",1
Edebi eserlerin toplumsal ve kültürel etkisi yeterince vurgulanmıyor.,0
Zaha gibi bir çöpü almadigi için Ali Koç baskanima teşekkür ederim,2
"""İçecek ve fiş getirmedin katkıda bulunmak için boş bıraktın banknotları dikkate almadın.""",0
Fotoğrafik film vahşeti nefreti ve son derece gerçekçi kanlı sahneleri taşır. Bilişim psikolojik bozukluğa yol açan bir filmdir.,0
"Sevgi, dünyayı renklendiren ve yaşanabilir kılan bir güçtür. Bu güzel günün tadını çıkarın!",2
"""Bu şirketin adil oyun duruşmasına ulaşmak için uyguladığı pazarlama stratejisi başarısız oldu ve marka bilinirliği düştü.""",0
Seyredip de hiç bişey anlayamadığım filmler arasındadır.... Film de bir şey anlamak için izlenir yani,0
Kapağı kırık geldi içindeki tüm yumuşatıcı üzerine geçirilen poşete dökülmüş. Kokusu çok güzel ama maalesef yarım şişe kullanabildim,0
Bir sabah uyandığımızda hepimiz Katar vatandaşı olacağız ama ne zaman!! Ülkenin suyu da satılmaz zaten kuraklık tehditi çiftçiyi zor duruma soktu su ulaşmayan bir sürü verimli ovalarımız varken yazıktır düşün milletin yakasından!! https://t.co/meobmSzjmN,0
"Harem işlevi gören Kasr-ı Hümayun, kabul salonu olarak kullanılan Mabeyn-i Hümayun, atlı talimlerinin izlendiği Seyir Köşkü, Havuz, Ağalar Dairesi, Hamam, Turunçgil Evi, Turunçgil Fırını, Kuşçu ve Bahçıvan Odası, Su Deposu, Muhafız Odası, Telgraf Odası, Tavla adı verilen at ahırı ve Matbah adı verilen mutfaktan oluşan bu yapılar topluluğu, ziyaretçilerini sayısız bitki çeşidiyle süslü geniş bahçesi ve nadir tropikal bitkilerin yetiştiği serasıyla karşılamaktadır.",1
"afişte Ali Atay’ı görünce diziyi beklemeye başladım,ilk bölümünden beri izliyorum ✌?? bu arada günaydın ehe ❤️ https://t.co/B2dyDwkb9U",2
Cambly adlı firmadan isteğim dışında para çekilmiş sebep nedir öğrenmek istiyorum bu durumun iptal edilmesini ve para iadesinin sağlanmasını istiyorum sabah sabah hesaptan 421946 TL para çekilmiş hiçbir şekilde olur vermeden. ,0
Film belirli bir tarihsel dönemi başarılı bir şekilde yansıtıyor.,2
"Çekilmiş en derinlikli,felsefi ve şiirsel vampir filmi.",1
"Çocukluğuma geri döndüm, yaz tatilinde giymek için sabırsızlanıyorum, çok güzel",2
Çok cimri olmak kaza riskini artırır,0
Boyutsal hasar açısından tatmin edici olmasa da bilişim teknolojisi işlevsel olarak suyu iyi emer.,1
"Tadı harika, bebeğim içerken hiç zorlanmadı. Kokusu da Tutti Furitti kokusu.",2
"Yurtiçi Kargo: Geldik, evde bulamadık Aras Kargo: Geldik, evi bulamadık Mng Kargo: Gelecektik, paketi bulamadık.",0
Gönderide anlatıldığı gibi. Hızlı teslimat. Kalın çoraplarla giydiğim için 1 beden büyük aldım. Memnunum. Teşekkür ederim,2
Bu uygulama işimi organize etmem için en iyi yardımcı.,2
"Projeleri biz ortaya koyduk, Tarım ve Orman Bakanlığı da çalışmaları tamamladı.",1
"Etrafı bahçeler ve meydanlarla çevrili olan saray yapıları içerisinde Alay Meydanı olarak da anılan ilk avluda Aya İrini Kilisesi, Darphane, Fırın, Hastane, Odun Ambarı ve Hasırcılar Ocağı yapıları bulunuyordu.",1
Malzeme kalitesi dandik iplerine asılmazsanız bir şeyler taşımazsanız kirli çamaşır olarak kullanırsanız bir şey olmuyor.,1
Yardım almadan ince kağıt kesemiyor ama 4-5 aydır hiçbir parçamızı kırmadı veya herhangi bir nesneyi kesmedi. Küçük bir yaş grubunda bir makasla nasıl mutlu olabilir ki?,2
Genelde turların konakladığı bir otel olması ve toplu giriş çıkış olması nedeniyle biraz gürültülü. Termal bölümü yeterliydi.,1
İyot ALTAY GROUP isimli satıcıdan 3 adet ürün sipariş ettim ancak gelen ürünün Yumoş Extra Konsantre ile alakası yok ve su gibi bir kıvamı var. Ürünleri sulandırdıklarını veya kutuları benzer kokuya sahip başka bir yumuşatıcı ile doldurduklarını düşünüyorum. İlk başta satıcıda hata bulmamak için ürün gövde yapısının değiştirilmiş olabileceğini düşündüm bu yüzden herkesin bildiği 3 büyük market zincirindeki ürünü göz ucuyla inceledim ve kıvamına baktım ve daha önce kullandıklarımla aynı yoğunluğa sahip olduğunu gördüm. Satıcı orijinal ürün göndermiyor. Ne olduğu belli değil.,0
@silasonyazfan Ali Atay'ın kabul etCegini sanmıyorum bakalım birsen aciklama yapacak mi,1
Çok yumuşak ve güzel. İki tane daha aldım.,2
Siyonist İsrail aşıları aldı ancak parasını ödemedi! Tam bir 'Muz Cumhuriyeti' https://t.co/MRi1rD50nK,0
"""Arkadaşımın kızına bilişim teknolojilerini bozuyorum. Ben de bilişim teknolojilerini uyguluyorum. Unity çocuk olmayı sevenlerdenim.""",2
Ürün güzel kokuyor ama çoğu dökülmüş marketten alın daha iyi,0
"Okulumuzda 20 Kasım Dünya Çocuk Hakları Günü öğretmen ve öğrencilerin katılımıyla gerçekleşmiştir.
@tcmeb

@istanbulilmem

@esenyurtmem

@TayfunOzyolcu",1
Ürünler kaliteli ve paketleme özenliydi. Her ürün ayrı ayrı paketlenmişti ve hasar veya dökülme olmadan elime ulaştı. Teşekkürler 🙏,2
"""İçerideki ışık kötü. Beyefendilerin beyefendileri önce işlerini iyi yapmayı öğrenmeli.""",0
Ürün arızalı geldi bilişim teknolojisi bebekte kullanılmaya uygun değil.,0
Şu anda bir yanıt yok. Günler oldu ve sıcak suyum yok. Ev buz gibi. Artık müşteri hizmetlerine bağlanamıyorum. Lütfen bu sorunu şimdi çözün.,0
Bu ürünü yorumlara bakarak aldık. Ürün gayet iyi ancak kapağı kapanırken  tam kapanmiyor ve akıtiyor. Kapagini kapatirken cevirdigimizde stoplamiyor ve diş atlayarak boşa çıkıyor ve farkeymezsen içindeki boşa akiyor. Ürünü tavsiye etmem. ,0
Sağlık çalışanları aşırı yük altında destek olunması şart.,0
Bilgi teknolojisi aşının yeni ortaya çıkan varyantlara karşı etkili olup olmadığı konusunda ışık tutmuyor bu çok endişe verici.,0
"Müzenin tarihî binası, Mısır Hidivi İsmail Paşa'nın kapı kethüdası olan ve Sultan Abdülaziz tarafından vezirliğe kadar yükseltilen Abraham Paşa tarafından inşa edilmiştir.",1
"RT @alpayozalan35: 2) Demirtaş destekçisi Yılmaz Özdil, utanmadan bir de ""Beni eleştiren İçişleri Bakanı, şehit ailelerinden ve gazilerden özür dilemeli"" demiş. Süleyman Soylu, terörün başını eziyor. Sen HDP yardakçılığı yapıyorsun. Sen, şehit aileleri ve gaziler adına konuşacak adam mısın?",2
Yemeklerin lezzeti de restoranların lezzeti kadar güzeldi.,2
Çok güzeldi ama soya sosunu unutmuşlardı.,2
Online dersler öğrencilerin öğrenme sürecini olumsuz etkiliyor eksiklikler yaşanıyor.,0
Bu arada Çok güzel hareketler efsane❣,2
"Falafel, doyurucu ve lezzetli bir seçenek arayanlar için ideal bir seçimdir. Hem sağlıklı hem de lezzetlidir. Denemeyenler hala ne bekliyor?",2
Kurumsal bir firmaya yakışmayan davranışları asla tasvip etmiyorum.,0
Online eğitim öğrencilerin etkili bir şekilde öğrenmesini engelliyor.,0
@isrey13 Canım barış sırf nisa istanbulda yalnız kalmasin diye gönül dağı gibi dev bi TV projesini reddetti gerizekalı,2
Keşfettiğim için çok mutlu oldum.Beyran cacık salata dolma kavurma kadayıf herşey tek kelimeyle “harika”ydı. Bütün ürünler taze tarifler zenginfiyat performans açısından tam puan. Emeğinize sağlık!!,2
Aynalıkavak Köşkü ve Tıp Müzesinin tarihi 17. yüzyıla kadar uzanmakla birlikte elimizdeki kaynaklara göre 1800lü yılların başından itibaren kullanıldığı kesindir.,1
Biz 500tlye almıştık şuan fiyatları baya uçmuş göründüğünden küçük geldi ama güzel uçuyor tamamen rüzgarsız havada denemeniz gerekiyor ama rüzgarda düşüyor,1
RT @CemKANIBiR: Feshedilen İstanbul Sözleşmesi'nin uzantısı 6284 sayılı iftira ve fuhuş kanununun da iptal edilmesi için tüm gücümüzle çalışacağımızı ve tek taraflı kadına şiddet YAYGARASIYLA bu paçavrayı savunan Feminist örgütleri fikren ezeceğimizi kamuoyuna ilan ediyoruz! https://t.co/P0KyKHjfgL,0
Saraya uzun yıllar Beyazıt’taki eski saraydan dolayı Sarây-ı Cedîd-i Âmire denilmiş,1
Kokusu çilekli danone gibi nemlendirmesi de idare eder,1
"""As ben gerçekten yaşamaktan hoşlanmıyorum ve bu yüzden etkilenmedim.""",1
@atayaliko adamlıkta ali atay gibi olun,2
Beykoz Cam ve Billur Müzesi Türk cam sanatının gelişim evrelerini izleyebileceğiniz 1.480 parça eserin sergilendiği 12 tematik bölümden oluşmaktadır.,1
"Bilim deyince,aklımıza ilk matematik gelir. Okullarda çocuklarımızın , geleceğimizin parlak olmasını istiyoruz . Biz gerekeni yaptık ve KPSS istenen sonucu aldık sıra öğrencilerimize kavuşmamızda. Biran önce gereken atamanın yapılmasını istiyoruz.
#24KasımÖğretmenlerGünü #7500atamalisemat",1
Sigortacılıkta kamuoyunun önemli bir faktör olduğu açıktır.,1
2 saat 49 dakikanın nasıl geçtiğini anlamayacağınız  her karesinde mükemmel titizlik ve çalışma örneği olan enfes bir sinema şöleni....,2
Bu avluda ayrıca Divan yapısının arkasında Adalet Kulesi Kubbealtı’nın yanında ise Harem Dairesi girişi Zülüflü Baltacılar Koğuşu ve Has Ahırlar bulunur.,1
Yaratılan gizemli ürkütücü atmosfer Dicaprionun muhteşem oyunculuğu ve bulmaca gibi senaryosu zindan adasının benzer örneklerinden kolayca sıyrılmasını sağlamış. Ancak finaldeki sürpriz çok da şaşırtıcı değil. Sonu ta başından belli oluyorne yazık ki.,1
Bu romanda karakter istismarı eksik ve haber sunumu da etkileyici değil.,0
Son birkaç yıldır Bourne tarzı aksiyon filmleri (Taken) usta rol oyuncusu Liam Neesonın başrolde olduğu filmler ortaya çıkmaya başladı. Bu onların bir örneği. Aksiyon sahnesi çok başarılı. Zemin ve senaryo da kusursuz.,1
1966’da Millî Saraylara devredilen yapılar özgün eşyaları ve tamamlanan bahçe düzenlemesiyle birlikte 1985’te müze-saray olarak ziyarete açılmıştır.,1
"Zeka başka birşey. Aziz Sancar Müslümanlığın ilk emrini ""OKU, YARATAN RABBİN ADIYLA OKU"" yerine getirdiği için alnı açık başı dik her zaman.👏",2
Otelin restoranında yemekler lezzetliydi ancak odaların ses yalıtımı biraz zayıftı.,1
Sanatın sadece elit kesimin erişebileceği bir ayrıcalık olması toplumsal eşitsizliği artırıyor.,0
Dört dörtlük bir savaş dramı.Film ve yönetmen oscar ödülünü almalıydı.,2
yüzüm çok büyük olmamasına rağmen sıktı,0
İlaç şirketlerinin kâr odaklı yatırımları ilaç fiyatlarını artırıyor.,0
10/15 dakika bi koşu Fethiye gezisi yakışır güne. 😉 https://t.co/AHvQ5XN49Q,2
Ürün güzel geldi kargolama sıkıntılıydı ama bilgi teknolojisi çok uzun süre kalıcı değil Unity daha çiçeksi güzel bir koku bekliyordu,1
Gece vakti yeniköy de çalasım var https://t.co/27b6eX9d0U,2
"Otelin sunduğu olanaklar, tatilinizi daha keyifli kılar.",2
Bu noktada kütüphanelerde kitapların bakımı için yetersiz personel ve kaynak ayrılmaktadır.,0
RT @OrtaVadeli: Vestel 2020 yılı faaliyet raporu.. #VESTL Orta Vadeli İnciler https://t.co/BEd47cFw3r,1
Matrix sinema tarihinde bir milat olarak kabul edilir.,2
Tam bir fiyat performans ürünü.,2
"""Kusursuz oyunculuk performanslar gelişmiş bir senaryo ve Malickin filmlerini anımsatan görsellerle başyapıt düzeyinde bir drama. Karakter odaklı psikolojik bir westernin sinemada yapılabileceğinin neredeyse önemli bir kanıtı.""",2
Bu sanat sergisinin eserlerin anlamını yeterince aktaramamış olmasından dolayı hayal kırıklığına uğradım.,0
@AstroDedikodu Cansu Dere Terazi Burcu mu? Skandal!!,0
"Millet Kütüphanesi'nin dijital veri tabanı, araştırmalarımı daha da derinleştirmeme yardımcı oluyor.",2
Hasbahçenin ilk inşası Sultan Mahmudun saltanatı sırasında (1730-1754) başlamıştır.,1
4 aydır kullanıyorum bentonit kumdan kurtulduğum için her gece dualar ediyorum. Artık yerlerde beyaz beyaz kumlar yok kedime bile sinen toz kokusu yok evde toz kalkmıyor. Harika bir ürün. ,2
Bu maske gittikçe ağırlaşıyor.,0
"""Biliyorsunuz güney edebiyatıyla büyüyen herkesin içinde küçük bir St. Peter Genus Pan vardır. O masal kahramanları hala bizim topraklarımızda yaşar. #EfsaneviHikayeler""",2
"""Çocuk Giyimleri Milli Saraylar Tekstil Koleksiyonundan bebek giysileri pamuklu ve muslin gibi yağsız iç çamaşırı grubu tulumlar terlikler ve çeşitli çocuk şapkalarını içerir.""",1
Burada çalışmayı seçmemde masaların ergonomik düzenlenmesi etkili oldu.,2
Ürün gayet güzel ve kutulu. 4 tane aldım ve hediye olarak verdim. Kesinlikle tavsiye ediyorum. Çalışırken sonuç aldım.,2
Sinema denince akla gelen her şeyin olduğu bir film. Robin Williams'a hayran olmaya başladığım filmdi.,2
"RT @gazetesozcu: İstanbul’da 111 dönümlük tarım alanı imara açıldı: Otel, AVM yapılacak https://t.co/E3XFC1jZr5",1
"İlk çıktığında izlemiştim ve gerçekten çok güzel bir aile ve komedi filmi. İzlediğinizde pişman olmazsınız, tavsiye ederim.",2
Gardrops fazladan ücret kesiyor. Müşteri destek birimi ile mailleştiğimde yapacak bir şey yok ne yaparsanız yapın deniyor. Maillerim duruyor. Her yerle paylaşacağım. Böyle bir firma görmedim daha önce. Resmen başıboş. Muhatap yok. Saçma saçma cevaplar verip geçiyorlar.,0
et suyu kellepaca asla değil değmez,0
#UzmanÇavuş birisi de çıkıp demiyor ki bahçeye çiçek ekene kadro verdik hakkı dedik Uzman çavuşa neden vermiyoruz demiyor,0
Otel konumu istediğim gibi personel kimisi iyi kimisi kötü işte değerlendirme ;garsonlar tavırları kaba sert  resepsiyon mükemmmel  kat hizmetleri vasat  ustalar iyi ,1
Bu ligde oynamak her geçen gün daha tehlikeli hale geliyor.,0
"Hotel güzel yemekler iyi hizmet çok iyi ancak fiyatlar çok hızlı pahalanıyor, cep yakar.",1
@SakiniBorsa Vestel ekside gözüküyor. Farklı bir Vestel mi ?,1
"Boğaziçi Üniversitesi'nde görüntüler üzerinde shop yapıp, milleti kandırmayı öğretmiyorlar. 12 numaranın abisi, Vizyonperest ?? 'un peçetecisi Sipahi' ye hatırlatın bunu.",1
Bundan önceki iki filmi de izledim o iki film arasında en iyisi birinci filmdi,1
bu dolandırıcılığa son verilsin,0
"Bir filmden ne beklenebilir ki: Özgün senaryo, kendine has karakterler, enfes müzikler, etkileyici sahneler, çarpıcı kamera çekimleri, kusursuz efektler, üst düzey gerilim, saf aksiyon, merak, gizem, felsefe... The Matrix bunların hepsini ve daha fazlasını barındıran, bana göre sinema tarihine damgasını vurmuş bir başyapıttır. ",2
filmin konusu o kadar güzel değil fakat teknik açıdan yapılmış en iyi animasyon.,1
@yasinozdemr3 Kaldı arçelik vestel enkai sise @yasinozdemr3 farkıyla balık tutmayı öğrendik. ??,1
Eski Lucasın serileri kadar orjinal ve yaratıcı değil. Eski serilerde öğüt verici sözler güç ile ilgili sohbetler JEDI-SITH çatışması yok. Eski bildiğimiz şeyler gözümüze gözümüze sokulmuş.,0
Klasik kronometre,1
Peruda Inti Raymi Festivaline şahit olmak Inca kültürünün zenginliğini keşfetmek harika bir deneyimdi! 🌞🎉 #IntiRaymi #PeruMacerası,2
Ürünün yarısı akmış geldi iade edemiyorum kampanya dahilindeki diğer ürünleri de iade etmem gerekiyormuş çünkü kul hakkına girdiğinizi unutmayın yeter!,0
Merve boluğur sen ben türkan şoray siyah saçın son kaleleriydik bize neden bunu yaptın ablam,1
"Yine fantastik bir dünya, yine gerçek dünyaya akıllıca göndermeler.. Miyazaki'nin zirveye ulaştığı bir film..",2
